ARIZ,UTAH,probability
52,60,1.4613344227926293e-06
18,46,1.4607773546634922e-06
47,69,1.4599701394193387e-06
66,16,1.4564614895161807e-06
70,27,1.4548834418400538e-06
54,33,1.4484342838717792e-06
62,49,1.4466201451162876e-06
43,58,1.4368819724729512e-06
47,81,1.4356214552327865e-06
70,31,1.435580572235133e-06
48,64,1.4349477609373623e-06
63,59,1.4315230343692101e-06
50,40,1.430910711240421e-06
47,43,1.430722551174517e-06
51,70,1.4254626226945781e-06
56,77,1.4063381545503051e-06
57,27,1.406226894862692e-06
48,72,1.4055595149953108e-06
56,15,1.3989043703195252e-06
46,51,1.3916151238152608e-06
57,31,1.387569582801915e-06
66,48,1.380295294830843e-06
48,61,1.3787554476948202e-06
50,63,1.3611666125669981e-06
36,64,1.3606857766737537e-06
53,26,1.3580950373239618e-06
14,53,1.3368603548182614e-06
47,77,1.3342615218381704e-06
59,12,1.3339225781280318e-06
36,72,1.332818442863206e-06
47,15,1.3272087285759778e-06
40,64,1.323480630125168e-06
59,69,1.3228591431319658e-06
23,8,1.320236462614637e-06
65,20,1.319311522383293e-06
15,59,1.3184830751075193e-06
69,21,1.3133662964298609e-06
58,42,1.3077585379719246e-06
36,61,1.3074015502587263e-06
18,58,1.3059169776581757e-06
59,81,1.3007971306087345e-06
52,78,1.3000768016374769e-06
50,7,1.2996301697527259e-06
40,72,1.2963752710894829e-06
59,43,1.2963583000807446e-06
46,70,1.288427901144717e-06
13,51,1.2861579497877727e-06
70,21,1.2819208988942116e-06
62,59,1.280648864604851e-06
56,47,1.2800504245779579e-06
63,26,1.2745754438351946e-06
40,61,1.2716533509984007e-06
43,53,1.2713542082459798e-06
54,19,1.2676586241009242e-06
14,65,1.2577275712546278e-06
54,56,1.2534125543306016e-06
53,33,1.2489127701129976e-06
73,20,1.248787919023257e-06
48,57,1.2460979534458645e-06
57,21,1.2390488428624092e-06
22,71,1.2389707395010824e-06
50,18,1.236480882064528e-06
51,12,1.2352050797839186e-06
54,55,1.234871580206402e-06
51,69,1.224960398922322e-06
65,27,1.22386836447936e-06
61,24,1.215995935016224e-06
61,17,1.2159510612027366e-06
47,47,1.214446199870836e-06
59,77,1.2089562696089037e-06
65,31,1.2076305197326674e-06
51,81,1.2045310948639147e-06
66,37,1.2032503322102565e-06
59,15,1.2025658292844038e-06
51,43,1.2004207618458115e-06
43,65,1.1960989304368621e-06
13,70,1.1907902978536745e-06
36,57,1.1816093991383109e-06
14,11,1.1775094672116078e-06
15,26,1.1739288228672205e-06
54,22,1.1733055228534577e-06
63,33,1.1721076246731753e-06
10,24,1.165767787026773e-06
10,17,1.1657247667791405e-06
22,68,1.159850072898426e-06
73,27,1.1584466610855175e-06
18,53,1.1554762861337568e-06
58,52,1.1552129017846895e-06
39,64,1.154978605107859e-06
40,57,1.149300726841027e-06
16,6,1.146224634575409e-06
73,31,1.143076807941194e-06
62,26,1.1402426337624525e-06
60,14,1.1362370798084563e-06
44,64,1.1353806638988678e-06
66,49,1.1327807203164557e-06
39,72,1.1313242281132954e-06
50,39,1.1248576595307498e-06
12,24,1.1204533586771324e-06
12,17,1.1204120106647003e-06
43,11,1.119811512843069e-06
51,77,1.1194869551973386e-06
46,12,1.116460483138377e-06
54,44,1.1139776969106852e-06
58,16,1.113954687501753e-06
51,15,1.1135694420820306e-06
44,72,1.1121276597848275e-06
39,61,1.1097498369718963e-06
46,69,1.1072006593799306e-06
60,38,1.1043362946766736e-06
59,47,1.100393231316335e-06
53,19,1.0930389189294186e-06
54,29,1.0917111095511699e-06
44,61,1.0909193478481328e-06
46,81,1.0887352959738637e-06
18,65,1.0870801709120112e-06
60,28,1.086704388944454e-06
46,43,1.085020103685265e-06
53,56,1.0807552422323186e-06
15,33,1.0795523566388358e-06
65,21,1.0783698465475083e-06
54,32,1.07188279807487e-06
53,55,1.0647682833403008e-06
60,34,1.0636879554723597e-06
58,48,1.0557000132727159e-06
55,54,1.0519523172063162e-06
62,33,1.0485743244738082e-06
41,8,1.0463958289009173e-06
13,12,1.0318546424499374e-06
55,9,1.0280550213766505e-06
50,62,1.0261192684859716e-06
63,19,1.0258196421722722e-06
13,69,1.0232965319948656e-06
73,21,1.0207257450270753e-06
51,47,1.0189581699630833e-06
49,64,1.017958868369538e-06
18,11,1.017745990564565e-06
69,14,1.0171562851187389e-06
63,56,1.0142913821846763e-06
46,77,1.0118667477350215e-06
50,36,1.011734472130603e-06
53,22,1.01168293726021e-06
46,15,1.0065181059104183e-06
13,81,1.006230481523007e-06
50,73,1.0043404217507529e-06
54,25,1.0035784661870012e-06
55,50,1.0034544216313453e-06
39,57,1.0029748226921597e-06
66,59,1.0028163566068127e-06
13,43,1.0027968280543157e-06
63,55,9.992875829914186e-07
49,72,9.971107048357e-07
70,14,9.928029239670268e-07
69,38,9.885987906718185e-07
44,57,9.859561164388228e-07
17,8,9.84662237594834e-07
55,46,9.78764919477804e-07
49,61,9.780957701044981e-07
69,28,9.728147575216491e-07
19,64,9.705553716990138e-07
70,38,9.649291700485077e-07
53,44,9.605275066907905e-07
57,14,9.59600015252794e-07
16,76,9.522541568506908e-07
69,34,9.522105100602788e-07
19,72,9.506780488163763e-07
70,28,9.495230476140862e-07
63,22,9.494668586078742e-07
15,19,9.448159783981211e-07
53,29,9.413281369922223e-07
13,77,9.35187063904073e-07
15,56,9.341980453896019e-07
57,38,9.326584601468867e-07
19,61,9.325485863996545e-07
13,15,9.30243744385943e-07
70,34,9.294121193083139e-07
53,32,9.242311711938616e-07
46,47,9.210021472173609e-07
14,6,9.205297947302491e-07
15,55,9.20379018504478e-07
58,37,9.202895905259469e-07
57,28,9.177675739839163e-07
62,19,9.177042412147797e-07
48,71,9.09390397259028e-07
56,54,9.079443297988369e-07
62,56,9.073909925212371e-07
16,60,9.056995864364637e-07
54,66,9.032658704529171e-07
63,44,9.01457364551351e-07
57,34,8.983292276182001e-07
62,55,8.939685061621046e-07
66,26,8.928707901445224e-07
56,9,8.873184764296533e-07
49,57,8.839879033218132e-07
63,29,8.8343871012557e-07
43,6,8.754238422345978e-07
55,58,8.750037926051688e-07
15,22,8.744923786724864e-07
60,13,8.698778510820373e-07
63,32,8.673931667933307e-07
58,49,8.663918698786229e-07
56,50,8.660855985861797e-07
53,25,8.653357464592539e-07
36,71,8.623272656181859e-07
52,64,8.620208295607027e-07
47,54,8.614110193213851e-07
61,20,8.590274334895157e-07
48,68,8.513167300292734e-07
13,47,8.512082206807556e-07
62,22,8.493985952464263e-07
56,46,8.447759887120399e-07
52,72,8.443663331142589e-07
19,57,8.428230596980066e-07
47,9,8.418422673704166e-07
40,71,8.387487048364351e-07
65,14,8.351597494773276e-07
15,44,8.302739456900976e-07
52,61,8.28264238697333e-07
10,20,8.235442909774203e-07
47,50,8.21697601727397e-07
66,33,8.210896153995553e-07
15,29,8.136781310743223e-07
63,25,8.121196696830778e-07
65,38,8.117119565895256e-07
36,68,8.072590497918531e-07
54,40,8.070391197124995e-07
62,44,8.064490215563096e-07
16,78,8.057560290193709e-07
50,51,8.021235646603089e-07
47,46,8.014801366686187e-07
15,32,7.988996211890211e-07
65,28,7.987521102372039e-07
61,27,7.968826787539238e-07
18,6,7.956331000891825e-07
12,20,7.915323935982428e-07
73,14,7.905164079199007e-07
62,29,7.903294281036959e-07
61,31,7.863099263285112e-07
40,68,7.851862158098607e-07
65,34,7.81834515173631e-07
37,8,7.808720585459077e-07
59,54,7.805128421031504e-07
53,66,7.788411893982373e-07
69,13,7.787122416941666e-07
62,32,7.759749913555266e-07
55,53,7.74203988407764e-07
73,38,7.683220133517771e-07
54,63,7.677031810292622e-07
58,59,7.669904004922734e-07
14,76,7.647526471645759e-07
10,27,7.639664987190391e-07
59,9,7.627818613528756e-07
70,13,7.600678497431071e-07
64,24,7.573277029773268e-07
64,17,7.572997553657324e-07
60,10,7.566823741133815e-07
73,28,7.560549336798426e-07
56,58,7.552193374678659e-07
10,31,7.538304663172608e-07
52,57,7.485724712665598e-07
15,25,7.479907858491932e-07
59,50,7.445290530168068e-07
60,35,7.439977365635105e-07
50,70,7.426467010796847e-07
73,34,7.400416661718374e-07
57,13,7.34648440893258e-07
12,27,7.342704429925184e-07
54,7,7.329963916754961e-07
26,8,7.325708546848803e-07
39,71,7.319614561010924e-07
63,66,7.309443208116158e-07
55,65,7.283765267525771e-07
14,60,7.273648020123577e-07
43,76,7.272797736395672e-07
62,25,7.265269981220987e-07
59,46,7.262102821174288e-07
12,31,7.245284071646131e-07
51,54,7.227506627523774e-07
45,8,7.214676395471951e-07
60,45,7.197276499892752e-07
44,71,7.195413666548665e-07
66,19,7.186113610474979e-07
47,58,7.165133785719566e-07
66,56,7.105355373260367e-07
51,9,7.063318706489962e-07
61,21,7.021459798658996e-07
66,55,7.000250147001308e-07
33,8,6.989831506529937e-07
54,18,6.973799516376861e-07
53,40,6.958696530542202e-07
43,60,6.917239325973787e-07
51,50,6.894298690285766e-07
39,68,6.852184003631576e-07
58,26,6.829000348957286e-07
55,11,6.81920533148774e-07
69,10,6.773799643976966e-07
44,68,6.735914577806306e-07
15,66,6.7322543381968e-07
10,21,6.731430110472318e-07
51,46,6.72466786431936e-07
56,53,6.682186158867592e-07
69,35,6.660247120145589e-07
66,22,6.651243975879283e-07
53,63,6.619522315371347e-07
70,10,6.611617301388528e-07
18,76,6.609916625710778e-07
42,8,6.600151463244374e-07
62,66,6.539070570731246e-07
46,54,6.532701065852652e-07
63,40,6.530753353172397e-07
70,35,6.50078351966494e-07
59,58,6.492230549299228e-07
14,78,6.471004108811665e-07
12,21,6.469773448805953e-07
49,71,6.451259376126751e-07
69,45,6.442981977702597e-07
50,12,6.435251005911099e-07
65,13,6.393797395769019e-07
57,10,6.39050098473399e-07
46,9,6.38429710553623e-07
50,69,6.381877607518534e-07
60,41,6.35689874519626e-07
54,39,6.344240267532878e-07
47,53,6.339715554675803e-07
53,7,6.320262950164431e-07
66,44,6.314925909341754e-07
70,45,6.288720268570408e-07
18,60,6.286765682477803e-07
56,65,6.286647470674942e-07
57,35,6.283373884213874e-07
58,33,6.279991833063737e-07
50,81,6.275443703024775e-07
50,43,6.254029425248323e-07
46,50,6.231525576306117e-07
63,63,6.212437540244702e-07
66,29,6.188700896202646e-07
43,78,6.153924959823603e-07
19,71,6.150842274945905e-07
57,45,6.07840279269881e-07
46,46,6.078201956598573e-07
66,32,6.076298001398349e-07
73,13,6.052017896497243e-07
49,68,6.039281977474602e-07
13,54,6.037650256630033e-07
15,40,6.015053587771097e-07
53,18,6.01316011999473e-07
51,58,6.011770311944632e-07
47,65,5.964448731155286e-07
60,23,5.932112461771229e-07
63,7,5.931581909565112e-07
13,9,5.900492410272585e-07
56,11,5.885683897632386e-07
62,40,5.842450080057505e-07
50,77,5.832375265003199e-07
50,15,5.801545823924118e-07
54,62,5.787351961612457e-07
13,50,5.759297971193875e-07
19,68,5.758049511205987e-07
59,53,5.744330284518242e-07
15,63,5.721873525831547e-07
29,8,5.713165935127611e-07
54,36,5.706221159412951e-07
69,41,5.690678140542478e-07
66,25,5.689093844299714e-07
54,73,5.66451843217226e-07
63,18,5.643365168240534e-07
60,30,5.618039454486122e-07
13,46,5.617593279284194e-07
18,78,5.593023810046676e-07
47,11,5.584035055085677e-07
65,10,5.561785240321269e-07
62,63,5.557682895300851e-07
70,41,5.5544285376227e-07
58,19,5.496200894379924e-07
53,39,5.470322523440297e-07
65,35,5.468550308046863e-07
15,7,5.463195609577925e-07
52,71,5.463010473131665e-07
61,14,5.437875164246657e-07
58,56,5.434434059110233e-07
46,58,5.433837746331813e-07
59,65,5.404306105115748e-07
32,8,5.389133078789265e-07
57,41,5.368668424268581e-07
58,55,5.354045761640655e-07
64,20,5.35006124827583e-07
16,64,5.342595758065815e-07
55,6,5.330981923128565e-07
51,53,5.319218719088587e-07
69,23,5.310410636782754e-07
50,47,5.308633922865152e-07
62,7,5.306427808297528e-07
65,45,5.290159725805449e-07
61,38,5.285202372387643e-07
73,10,5.264480828431075e-07
16,72,5.233177476521939e-07
10,14,5.213257309340509e-07
61,28,5.200818484567561e-07
15,18,5.197737851459109e-07
70,23,5.183265624758994e-07
73,35,5.176229755746665e-07
63,39,5.133910784310147e-07
16,61,5.133380605752954e-07
66,66,5.120440978455774e-07
52,68,5.11414264557867e-07
61,34,5.090664983883939e-07
58,22,5.08711315608473e-07
10,38,5.06689084743099e-07
59,11,5.059618432420421e-07
62,18,5.048587428732784e-07
77,24,5.048000442084416e-07
77,17,5.047814156074901e-07
69,30,5.029253351016261e-07
13,58,5.022059257405217e-07
12,14,5.01061337163585e-07
57,23,5.009918537209312e-07
73,45,5.007375015837949e-07
51,65,5.004358171307224e-07
53,62,4.990145462917076e-07
10,28,4.985992535740976e-07
64,27,4.96302093834776e-07
53,36,4.920190411421316e-07
70,30,4.908839974062631e-07
64,31,4.897173363714389e-07
53,73,4.884232225965904e-07
10,34,4.880389055476476e-07
12,38,4.869936303982031e-07
58,44,4.829884874109722e-07
46,53,4.80786356713432e-07
12,28,4.79218258145418e-07
57,30,4.744670669544153e-07
58,29,4.733343395959834e-07
15,39,4.7285124414415004e-07
12,34,4.690684002176971e-07
51,11,4.6851792540047994e-07
63,62,4.683263463455626e-07
65,41,4.6724632190192455e-07
58,32,4.6473735763269053e-07
16,57,4.6394703845284967e-07
63,36,4.617610480153064e-07
56,6,4.6011922120376675e-07
62,39,4.592826562379765e-07
63,73,4.583863637018545e-07
66,40,4.5749499842396183e-07
54,51,4.524007615841666e-07
46,65,4.52327166814481e-07
60,42,4.504971682365937e-07
24,3,4.4722556134769607e-07
13,53,4.4435216623771747e-07
55,76,4.428843651816568e-07
73,41,4.42269738495967e-07
64,21,4.3729965436069606e-07
47,6,4.3653752145168834e-07
65,23,4.3602357689993435e-07
66,63,4.3519620922486617e-07
58,25,4.351225762653183e-07
15,62,4.3134504053275997e-07
25,8,4.29146390483041e-07
14,64,4.290623694648462e-07
15,36,4.252981698058151e-07
46,11,4.234776539642434e-07
15,73,4.221899668329739e-07
55,60,4.2123227659177996e-07
14,72,4.20275017909919e-07
62,62,4.18967483800401e-07
54,70,4.18855582803754e-07
13,65,4.180496256094548e-07
61,13,4.163116348152167e-07
66,7,4.1552159599625534e-07
62,36,4.130941295821508e-07
65,30,4.129385061217444e-07
73,23,4.1271600073523413e-07
14,61,4.122603591604387e-07
62,73,4.1007511729198094e-07
43,64,4.080383168317381e-07
69,42,4.0328381659335714e-07
43,72,3.996815454319218e-07
10,13,3.991153911427821e-07
60,52,3.9794818833410164e-07
59,6,3.955407278413295e-07
66,18,3.953313192414312e-07
70,42,3.936281554370262e-07
43,61,3.920596048963358e-07
58,66,3.91629938112655e-07
13,11,3.9138634086581804e-07
73,30,3.908649390197092e-07
31,3,3.9070793279121533e-07
53,51,3.9008265313977335e-07
60,16,3.837355426802749e-07
12,13,3.836014217258496e-07
56,76,3.822552995473627e-07
57,42,3.804638109364036e-07
27,3,3.782040408619538e-07
50,54,3.7654329678710447e-07
55,78,3.74749477160319e-07
14,57,3.7259456758308893e-07
18,64,3.708475544226814e-07
50,9,3.67989328694809e-07
51,6,3.6626857083166085e-07
63,51,3.6609350383734344e-07
60,48,3.636679499139336e-07
56,60,3.635672936920316e-07
18,72,3.6325246320537967e-07
54,12,3.629506206182045e-07
47,76,3.626642255666157e-07
61,10,3.6213782867462897e-07
53,70,3.6115831558364187e-07
54,69,3.5994034051362267e-07
66,39,3.596428128824987e-07
50,50,3.5918361499512575e-07
77,20,3.566106381728868e-07
18,61,3.5632522649505196e-07
69,52,3.562421154077132e-07
61,35,3.5606713473885796e-07
43,57,3.543374367854211e-07
54,81,3.539374275494905e-07
54,43,3.5272965408394655e-07
50,46,3.50346078934921e-07
58,40,3.499088040922194e-07
70,52,3.477127546586311e-07
10,10,3.4717929803529344e-07
47,60,3.4493400396096785e-07
61,45,3.444518034526796e-07
69,16,3.4351899440431095e-07
10,35,3.413593612810425e-07
63,70,3.38947943795472e-07
64,14,3.3867329557819855e-07
16,71,3.385841220901387e-07
15,51,3.3718499606891754e-07
57,52,3.3608398667961136e-07
70,16,3.3529425819061833e-07
12,10,3.3368413064400445e-07
58,63,3.3285387958323185e-07
65,42,3.311255272782896e-07
46,6,3.3105788847683044e-07
77,27,3.3081229951525714e-07
10,45,3.302238149694586e-07
64,38,3.2916476586718597e-07
54,77,3.2894819800606536e-07
59,76,3.2860513631359575e-07
12,35,3.280904199958313e-07
66,62,3.2807388289925983e-07
62,51,3.275093859981758e-07
22,8,3.274090119769719e-07
54,15,3.2720940572544003e-07
77,31,3.26423201050317e-07
69,48,3.255545409709409e-07
57,16,3.240808095006956e-07
64,28,3.2390929962007004e-07
66,36,3.23474733326731e-07
56,78,3.234478001687388e-07
18,57,3.2204125556782483e-07
66,73,3.211106857028622e-07
58,7,3.1780602024156435e-07
70,48,3.1775992039312116e-07
12,45,3.173877222507336e-07
64,34,3.1704889036660274e-07
60,37,3.17021714981496e-07
16,68,3.169621413711795e-07
73,42,3.134252609257514e-07
50,58,3.132050829487842e-07
53,12,3.129542500187331e-07
59,60,3.125400229749657e-07
15,70,3.1218298029954255e-07
53,69,3.1035863535668595e-07
57,48,3.0713288316835463e-07
47,78,3.068706858958457e-07
13,6,3.0597018372225886e-07
53,81,3.051826223733829e-07
51,76,3.0428657575258623e-07
61,41,3.042324742118156e-07
53,43,3.041412194451884e-07
62,70,3.0322480949326197e-07
58,18,3.0236376269140743e-07
54,47,2.994089857829825e-07
60,49,2.984550072743675e-07
63,12,2.937083128613089e-07
65,52,2.9250084791291216e-07
10,41,2.9166579261538087e-07
77,21,2.9148396920616084e-07
63,69,2.912723222870243e-07
51,60,2.894103678462563e-07
63,81,2.864146217107159e-07
63,43,2.8543726256946593e-07
61,23,2.8390278402832836e-07
69,37,2.837969607248777e-07
53,77,2.8363565387119893e-07
53,15,2.821363798564732e-07
65,16,2.8205423444236695e-07
12,41,2.803284844408093e-07
59,78,2.780513666929864e-07
50,53,2.771240838700576e-07
70,37,2.7700212498586004e-07
73,52,2.768652581142115e-07
58,39,2.750678958012535e-07
46,76,2.750344399787318e-07
10,23,2.721758442909832e-07
14,71,2.7191596045395584e-07
15,12,2.7051568869561256e-07
61,30,2.688716797242525e-07
15,69,2.682720556794446e-07
57,37,2.6773817536653015e-07
65,48,2.673041034660254e-07
69,49,2.671760954372812e-07
73,16,2.669770668300514e-07
81,24,2.6662201183406824e-07
81,17,2.666121727004938e-07
63,77,2.661927401875431e-07
63,15,2.6478566793543104e-07
60,59,2.642131505577966e-07
15,81,2.6379794255654614e-07
15,43,2.6289776040432004e-07
62,12,2.6275317152446915e-07
12,23,2.6159612770258555e-07
46,60,2.61588334114859e-07
70,49,2.6077920634709696e-07
50,65,2.6072027619476704e-07
62,69,2.605739201339944e-07
64,13,2.592807467840238e-07
43,71,2.5859208059123e-07
53,47,2.5816546183330327e-07
10,30,2.577656174994789e-07
51,78,2.574740589982524e-07
28,3,2.5654343775793405e-07
66,51,2.564573149585103e-07
62,81,2.562281928363677e-07
62,43,2.553538416422184e-07
14,68,2.545514082776211e-07
13,76,2.5419221549868214e-07
73,48,2.5301540193532556e-07
57,49,2.520578096087446e-07
58,62,2.5092283066401774e-07
55,64,2.4847905506220787e-07
12,30,2.477460392136768e-07
58,36,2.474052338983511e-07
58,73,2.455971243458213e-07
15,77,2.451728782753547e-07
50,11,2.440914873219479e-07
15,15,2.438769152308755e-07
55,72,2.433901146976844e-07
63,47,2.422889039838293e-07
43,68,2.4207839133107447e-07
13,60,2.4176506114073347e-07
48,8,2.403144819931917e-07
55,61,2.3874865701123943e-07
62,77,2.381375795587152e-07
66,70,2.374411964849182e-07
62,15,2.3687880450667538e-07
69,59,2.365228801952062e-07
60,26,2.3524566881153208e-07
18,71,2.350226356802563e-07
65,37,2.3301807410426365e-07
46,78,2.327221746489861e-07
70,59,2.3085990862799558e-07
36,8,2.2787763184023716e-07
77,14,2.2574414471830247e-07
64,10,2.2554105820073677e-07
68,24,2.2411088003934815e-07
68,17,2.241026096911161e-07
34,3,2.2394055232353447e-07
15,47,2.2315660420357448e-07
57,59,2.2313912106088924e-07
64,35,2.2176020288579321e-07
40,8,2.2164678792821655e-07
73,37,2.205621272296677e-07
18,68,2.200140910803869e-07
77,38,2.1940619326134896e-07
65,49,2.193711273245315e-07
62,47,2.1675306812647302e-07
60,33,2.1633340216853437e-07
77,28,2.1590313958531102e-07
55,57,2.1577736166849585e-07
61,42,2.156017794393924e-07
13,78,2.1508639126893168e-07
64,45,2.145261226483747e-07
56,64,2.1446328453046924e-07
54,54,2.123718610711054e-07
77,34,2.113303042317072e-07
69,26,2.105912708102684e-07
56,72,2.1007099937354865e-07
73,49,2.076446759825985e-07
54,9,2.0754739031620374e-07
10,42,2.0669609334898105e-07
56,61,2.0606493833876656e-07
66,12,2.0574974564659835e-07
70,26,2.0554916926847653e-07
66,69,2.0404327559073297e-07
47,64,2.0347176635304805e-07
54,50,2.02580934074869e-07
66,81,2.0064033936374661e-07
66,43,1.9995567575052255e-07
47,72,1.9930459143934887e-07
57,26,1.9867486406776555e-07
12,42,1.986616327844965e-07
54,46,1.975965299003609e-07
58,51,1.9614787634175357e-07
47,61,1.9550384616656336e-07
65,59,1.942025942910287e-07
69,33,1.9366106212089038e-07
39,8,1.9342730986834171e-07
50,6,1.9082095981101334e-07
61,52,1.904525568170828e-07
44,8,1.9014519102194188e-07
64,41,1.8947734464496305e-07
60,19,1.8933334152170113e-07
70,33,1.8902431371176698e-07
81,20,1.8835229291664954e-07
60,56,1.8720559518535646e-07
66,77,1.8647442441447128e-07
56,57,1.8623831976163582e-07
66,15,1.854887364196097e-07
60,55,1.8443637599711338e-07
59,64,1.8436300799713147e-07
73,59,1.8382152318014398e-07
61,16,1.8365057911431225e-07
53,54,1.8311768249186676e-07
72,24,1.8301179688064462e-07
72,17,1.8300504320902228e-07
57,33,1.827026592510165e-07
10,52,1.8258568906423125e-07
58,70,1.8160365772407943e-07
59,72,1.8058718732328563e-07
53,9,1.7895778155474788e-07
59,61,1.771433835775326e-07
64,23,1.768159227392264e-07
47,57,1.7669336720029625e-07
54,58,1.7664886596127881e-07
10,16,1.76064675082504e-07
12,52,1.754884213091557e-07
60,22,1.7524107125076105e-07
81,27,1.7472629380315974e-07
53,50,1.7467545360167699e-07
61,48,1.740465038513663e-07
65,26,1.729108452114461e-07
77,13,1.7282469916842785e-07
81,31,1.724080882556639e-07
63,54,1.7185638340600787e-07
38,3,1.7072497513659368e-07
51,64,1.70719146475413e-07
49,8,1.7048025356881242e-07
53,46,1.7037765003940037e-07
66,47,1.6972921155012015e-07
69,19,1.6949068265207106e-07
12,16,1.6922088492745344e-07
63,9,1.679523064176358e-07
69,56,1.67585930028159e-07
64,30,1.6745448380015093e-07
51,72,1.672227569898758e-07
10,48,1.668573074891463e-07
60,44,1.6638006141940388e-07
70,19,1.654326358534965e-07
69,55,1.6510693268486888e-07
51,61,1.640338133807927e-07
63,50,1.639333313817001e-07
76,24,1.6389180404827397e-07
76,17,1.6388575596041842e-07
73,26,1.6366792141562261e-07
70,56,1.6357348795054365e-07
60,29,1.6305439683675498e-07
19,8,1.6254146509361286e-07
70,55,1.6115384423705316e-07
12,48,1.6037141588279568e-07
59,57,1.6009946369495561e-07
60,32,1.600929051566084e-07
57,19,1.5989997214552682e-07
63,46,1.5989983244947588e-07
65,33,1.5900990485991575e-07
50,76,1.5852918067982906e-07
68,20,1.5832075466165882e-07
15,54,1.5828577496124967e-07
57,56,1.5810300085045639e-07
55,71,1.574722597887191e-07
58,12,1.5736488418341758e-07
69,22,1.5687532135784623e-07
54,53,1.5629904433641959e-07
58,69,1.5605971385691338e-07
57,55,1.557642787452736e-07
15,9,1.5468998271096746e-07
46,64,1.5430731614887294e-07
81,21,1.539541114917885e-07
62,54,1.537437239918252e-07
58,81,1.534570245385846e-07
70,22,1.5311931904756945e-07
58,43,1.529333689206347e-07
53,58,1.5231552234133e-07
21,3,1.5209444559559242e-07
61,37,1.5172225418971313e-07
46,72,1.5114704684772524e-07
15,50,1.5098836531680809e-07
50,60,1.5077887804100736e-07
73,33,1.5051005378577356e-07
77,10,1.503353643382556e-07
62,9,1.5025111392377154e-07
60,25,1.4989119378821094e-07
69,44,1.4894296991233342e-07
46,61,1.4826466757260051e-07
51,57,1.4825123591821334e-07
57,22,1.4799845704163648e-07
77,35,1.478152189340588e-07
55,68,1.4741608189146923e-07
15,46,1.472733709032217e-07
54,65,1.4704723400178066e-07
35,3,1.4701068437407602e-07
68,27,1.468673317738289e-07
62,50,1.466557153915263e-07
69,29,1.4596584419398562e-07
10,37,1.45455187321079e-07
70,44,1.4537688868140416e-07
68,31,1.4491874890256648e-07
52,8,1.4436489937996033e-07
20,3,1.4388767492943407e-07
69,32,1.4331472504876662e-07
62,46,1.4304732369686248e-07
77,45,1.4299331157572515e-07
63,58,1.4294848236374222e-07
61,49,1.4283648197574513e-07
58,77,1.4262241787436143e-07
13,64,1.4261384342473882e-07
70,29,1.4247104307887902e-07
58,15,1.418685278675237e-07
71,24,1.4127679822580962e-07
71,17,1.4127158469794236e-07
57,44,1.4051496145745883e-07
70,32,1.3988339860608185e-07
12,37,1.398012151172706e-07
13,72,1.396930606482497e-07
65,19,1.3916425443502096e-07
57,29,1.3770629780711082e-07
54,11,1.3766853341034306e-07
65,56,1.376003131336928e-07
13,61,1.3702910927580306e-07
10,49,1.36936452421062e-07
56,71,1.3591494884053327e-07
65,55,1.3556487489232616e-07
30,3,1.3546218481036468e-07
57,32,1.3520519349363538e-07
60,66,1.3490883293335543e-07
53,53,1.3476888430617412e-07
64,42,1.3427775182363647e-07
69,25,1.3418218130263044e-07
50,78,1.3414049409951994e-07
46,57,1.3399932463689733e-07
73,19,1.3172524968507286e-07
15,58,1.316605811320039e-07
12,49,1.3161361100209108e-07
70,25,1.3096951165766432e-07
11,24,1.3062422119332571e-07
11,17,1.3061940077676842e-07
73,56,1.3024490863595352e-07
58,47,1.29815070410849e-07
68,21,1.2940713774815187e-07
72,20,1.2928674319177488e-07
47,71,1.2894913353077218e-07
65,22,1.2880611957197888e-07
73,55,1.283182744463689e-07
62,58,1.2788254693839421e-07
56,68,1.2723542073653681e-07
53,65,1.267915088724007e-07
57,25,1.2658941905827802e-07
63,53,1.2648092056074635e-07
61,59,1.2644879796809744e-07
77,41,1.2629694064702534e-07
13,57,1.2384479997273806e-07
65,44,1.2229307851533608e-07
73,22,1.219208073974669e-07
10,59,1.212256810525421e-07
69,66,1.2077001338429224e-07
47,68,1.2071444236534717e-07
60,40,1.2053672050886048e-07
66,54,1.2038953487240027e-07
72,27,1.199337322948134e-07
65,29,1.198486404231037e-07
81,14,1.1923207756238216e-07
63,65,1.189941346181538e-07
53,11,1.1870472228764622e-07
64,52,1.1861470357507055e-07
72,31,1.183424947226885e-07
70,66,1.1787846584604796e-07
77,23,1.17857415309935e-07
65,32,1.1767187758582033e-07
66,9,1.1765463493199038e-07
59,71,1.1683906107694136e-07
12,59,1.1651353125794013e-07
15,53,1.164933773886814e-07
81,38,1.158845394871639e-07
76,20,1.1577962700975397e-07
73,44,1.157559199924473e-07
66,50,1.1483924614252063e-07
60,63,1.1466163350105329e-07
64,16,1.1437840146171399e-07
81,28,1.1403431932695666e-07
57,66,1.139361850102694e-07
73,29,1.1344214897886161e-07
62,53,1.1315057000229858e-07
61,26,1.1258535763878389e-07
66,46,1.1201368301396581e-07
81,34,1.1161906882182722e-07
77,30,1.1161750784092036e-07
63,11,1.1140466604843307e-07
73,32,1.1138174467884633e-07
65,25,1.101733908156939e-07
15,65,1.095977841531797e-07
60,7,1.0947794108031276e-07
59,68,1.0937771909128747e-07
64,48,1.0839694046446882e-07
51,71,1.0819233749079659e-07
