CLEM,UNC,probability
61,51,3.734547050139912e-09
20,58,3.690417294628539e-09
23,16,3.6530075281695018e-09
9,53,3.6485377540378735e-09
70,54,3.6064496475144244e-09
65,55,3.586722680493012e-09
25,54,3.574713198144898e-09
58,55,3.564061145346837e-09
52,16,3.5562587885968085e-09
68,17,3.538272608126121e-09
12,53,3.5121669561067628e-09
76,18,3.48350857399207e-09
46,18,3.4722078488598793e-09
37,59,3.4426646718711075e-09
77,54,3.4407408276826593e-09
14,58,3.424388126647868e-09
3,50,3.351530678154539e-09
30,16,3.3486988144848017e-09
50,55,3.3258147484857292e-09
39,53,3.2817811640078427e-09
40,54,3.260615478566082e-09
53,18,3.2583232142771425e-09
64,50,3.2468385568772564e-09
71,51,3.2427934657966843e-09
42,16,3.189411099690735e-09
15,56,3.1549712763906406e-09
16,16,3.1413035432560004e-09
56,59,3.1219346606776618e-09
78,18,3.116228779534313e-09
27,58,3.0538277444265506e-09
51,53,3.0537291767056685e-09
31,58,3.047100691026991e-09
57,51,3.032224200699912e-09
69,54,3.014461425890614e-09
18,54,2.9981911943096127e-09
55,59,2.9963028510864134e-09
76,55,2.958199674828576e-09
46,55,2.9486030854413814e-09
66,59,2.947698989061453e-09
48,16,2.944940728179625e-09
13,58,2.935472664848651e-09
21,58,2.9229568729585743e-09
61,50,2.874907998431048e-09
59,16,2.835047842752144e-09
36,53,2.807639501107002e-09
9,54,2.7970392529170436e-09
68,51,2.7935356190339533e-09
43,56,2.7736401726689174e-09
53,55,2.7669719962580994e-09
17,57,2.7117000207252436e-09
12,54,2.692494774970283e-09
78,55,2.6463052312070585e-09
47,56,2.5753940690380728e-09
39,54,2.515876593316029e-09
71,50,2.496349020888505e-09
49,16,2.475793204899649e-09
26,59,2.3577831810184316e-09
51,54,2.341047551329556e-09
57,50,2.334249773959007e-09
63,59,2.3074537209431074e-09
15,53,2.246806175734942e-09
73,59,2.2440898699234187e-09
38,58,2.240305420588649e-09
33,59,2.224153351891446e-09
8,17,2.2186546893677035e-09
19,59,2.2021029176123786e-09
11,56,2.2000237941802397e-09
54,56,2.172525456935472e-09
36,54,2.152390470386562e-09
68,50,2.1505038729561215e-09
24,57,2.14805491541404e-09
60,18,2.1316883671232198e-09
44,59,2.0686663779765773e-09
37,16,2.0455134742372205e-09
34,58,2.032556000362833e-09
65,56,2.020011814683738e-09
58,56,2.0072490301553694e-09
28,58,1.9911508781080343e-09
43,53,1.9752420302058704e-09
6,59,1.9147011611860432e-09
10,57,1.8851935940302752e-09
50,56,1.8730706786807257e-09
56,16,1.8549466830975314e-09
22,59,1.8528522810670534e-09
47,53,1.8340614834014181e-09
60,55,1.8102323276997686e-09
55,16,1.7803005633602777e-09
8,51,1.751671390963799e-09
81,59,1.7515073572776422e-09
66,16,1.751421812698225e-09
15,54,1.722444850754812e-09
72,18,1.7128380169381427e-09
62,59,1.6927332636524134e-09
45,58,1.68086690940769e-09
76,56,1.6660329848880153e-09
17,62,1.6639507769740658e-09
20,57,1.6637339795922349e-09
46,56,1.6606282670802427e-09
32,59,1.6295373013570286e-09
29,59,1.6290272123970374e-09
11,53,1.5667423296426705e-09
53,56,1.5583351770514163e-09
54,53,1.5471594464619817e-09
14,57,1.543801264401379e-09
70,59,1.5267104583769943e-09
43,54,1.5142585509449606e-09
25,59,1.513275536528688e-09
7,58,1.4925742140360014e-09
78,56,1.4903766776758066e-09
77,59,1.4565613053292523e-09
72,55,1.4545441060688404e-09
3,18,1.4470807173692865e-09
35,58,1.4403900983547864e-09
65,53,1.4385471760875122e-09
58,53,1.4294581858604068e-09
47,54,1.4060268269554477e-09
64,18,1.4018781026510877e-09
26,16,1.4009140377537372e-09
40,59,1.380309234402762e-09
27,57,1.376743219152773e-09
31,57,1.3737104923823702e-09
63,16,1.3710099958131068e-09
41,58,1.3636497927495937e-09
8,50,1.348461814751001e-09
50,53,1.3339033543476284e-09
73,16,1.333361365059334e-09
13,57,1.323385739000677e-09
33,16,1.3215157686534519e-09
24,62,1.318087405748597e-09
21,57,1.3177433016862483e-09
19,16,1.3084141555921658e-09
69,59,1.2761053765032e-09
18,59,1.2692177348770233e-09
61,18,1.241290720045282e-09
44,16,1.2291307324894818e-09
3,55,1.2288626873298664e-09
11,54,1.2010948195252672e-09
64,55,1.1904765724917631e-09
76,53,1.186461895053092e-09
54,54,1.186082204435549e-09
9,59,1.1840645225318777e-09
46,53,1.1826129366047286e-09
17,63,1.175156150454656e-09
10,62,1.1567906927604232e-09
12,59,1.1398079368460397e-09
6,16,1.1376498723051753e-09
23,58,1.1294927450690379e-09
53,53,1.1097651271391822e-09
65,54,1.1028179478852037e-09
22,16,1.1009013853893364e-09
52,58,1.0995784898699283e-09
58,54,1.0958501530730332e-09
71,18,1.077841404077664e-09
39,59,1.065040547467148e-09
78,53,1.0613686243775216e-09
61,55,1.0541055738518303e-09
81,16,1.04068570163408e-09
30,58,1.0354019221737473e-09
50,54,1.0225959804250114e-09
20,62,1.020898855648588e-09
60,56,1.0195075044868948e-09
38,57,1.0099866641973288e-09
57,18,1.0078522805823298e-09
62,16,1.0057641475748679e-09
51,59,9.910305506791056e-10
42,58,9.861509100005865e-10
16,58,9.71276279834341e-10
32,16,9.682152705527157e-10
29,16,9.679121931576828e-10
14,62,9.47305857492007e-10
24,63,9.308920330678915e-10
68,18,9.285168438011477e-10
34,57,9.163279415988409e-10
71,55,9.153042179555663e-10
36,59,9.111667603386383e-10
48,58,9.105618210439325e-10
76,54,9.095645204386699e-10
70,16,9.071190811539911e-10
46,54,9.066138348246853e-10
25,16,8.991365105915498e-10
28,57,8.976614593761541e-10
59,58,8.765834577726035e-10
77,16,8.654388562578796e-10
57,55,8.558693700234522e-10
53,54,8.507673022408703e-10
17,60,8.505352159022141e-10
27,62,8.447958593112931e-10
31,62,8.429349204067706e-10
40,16,8.201324865167177e-10
72,56,8.191869126703113e-10
10,63,8.169771102593748e-10
78,54,8.136656119052116e-10
13,62,8.120546932981318e-10
21,62,8.085923863019249e-10
68,55,7.884976215969732e-10
49,58,7.655036135736157e-10
69,16,7.582181220005809e-10
45,57,7.577775544310745e-10
18,16,7.541257211730543e-10
15,59,7.291588195158504e-10
60,53,7.26040130517389e-10
20,63,7.210042423185557e-10
9,16,7.035305979681242e-10
3,56,6.920850503806254e-10
12,16,6.772348500598874e-10
24,60,6.737457452107343e-10
7,57,6.728904182649678e-10
64,56,6.704663158421312e-10
14,63,6.690295892153093e-10
35,57,6.493644916495203e-10
43,59,6.410277675740702e-10
39,16,6.328106272601277e-10
37,58,6.324631447583207e-10
38,62,6.19747052321489e-10
41,57,6.147680100468883e-10
27,63,5.966324627424755e-10
31,63,5.953181848025673e-10
47,59,5.952102680681935e-10
61,56,5.936633252091839e-10
10,60,5.912982735041525e-10
51,16,5.888364212053992e-10
72,53,5.833822413034873e-10
8,18,5.822214616604481e-10
56,58,5.735407893063945e-10
13,63,5.735091930244896e-10
21,63,5.710639576138882e-10
34,62,5.62276276407097e-10
60,54,5.565963356149145e-10
28,62,5.508221674125832e-10
55,58,5.504605601963738e-10
66,58,5.415313863285633e-10
36,16,5.413840914505255e-10
20,60,5.218366075602539e-10
71,56,5.154915779677617e-10
23,57,5.092040573323341e-10
11,59,5.084568486171606e-10
54,59,5.021015910355505e-10
52,57,4.957179502404906e-10
8,55,4.944231661782258e-10
3,53,4.928669167181615e-10
14,60,4.842192468533305e-10
57,56,4.820183753475081e-10
64,53,4.77471180270053e-10
65,59,4.668535150303832e-10
30,57,4.667855212370965e-10
45,62,4.6498673925291536e-10
58,59,4.6390385365942874e-10
72,54,4.472320525050646e-10
42,57,4.445819122845088e-10
68,56,4.440751776373686e-10
16,57,4.378760506797872e-10
38,63,4.3769297165519007e-10
15,16,4.3324120480428223e-10
26,58,4.3315603099813747e-10
50,59,4.328933246260987e-10
27,60,4.318208438228495e-10
31,60,4.3086961732333897e-10
63,58,4.2390984188965037e-10
61,53,4.227760916141482e-10
13,60,4.1508506348051523e-10
21,60,4.133152911595492e-10
7,62,4.1289837582807023e-10
73,58,4.122690623483397e-10
48,57,4.1050442842742545e-10
33,58,4.086064596577386e-10
19,58,4.0455550252520856e-10
35,62,3.984624192061651e-10
34,63,3.9710454997722617e-10
59,57,3.9518611804888896e-10
28,63,3.89015148043499e-10
76,59,3.8504396335588064e-10
46,59,3.8379485605464395e-10
43,16,3.8087675126962177e-10
44,58,3.8004144102706717e-10
3,54,3.7784126284542845e-10
41,62,3.77233359205689e-10
71,53,3.6710624581100335e-10
64,54,3.660385950163049e-10
53,59,3.6015346529834587e-10
47,16,3.536535618138243e-10
6,58,3.5175598935633774e-10
49,57,3.4510849904611186e-10
78,59,3.4444728770123076e-10
57,53,3.4326837478770445e-10
22,58,3.403935300557122e-10
45,63,3.283943455987434e-10
61,54,3.2410828752722004e-10
81,58,3.2177512387492487e-10
38,60,3.1678622964412e-10
68,53,3.162472061386502e-10
23,62,3.1245730735727787e-10
62,58,3.1097754362022967e-10
52,62,3.0418197520316035e-10
11,16,3.021076503362498e-10
32,58,2.9936760746352466e-10
29,58,2.992738973585648e-10
54,16,2.983315738796467e-10
7,63,2.9160722335157e-10
34,60,2.874098084922238e-10
30,62,2.8642848574931255e-10
37,57,2.8513047191322993e-10
28,60,2.815549940341107e-10
71,54,2.8143071245131225e-10
35,63,2.8141190781298253e-10
70,58,2.8047695307940886e-10
8,56,2.784549367491316e-10
25,58,2.7800877980909617e-10
65,16,2.773883739802733e-10
58,16,2.756357861874445e-10
42,62,2.728039284288441e-10
16,62,2.686890840352254e-10
77,58,2.6758962359268483e-10
41,63,2.664190001061223e-10
57,54,2.6315614180054934e-10
17,61,2.5910897651576223e-10
56,57,2.5856677542674664e-10
50,16,2.572103916088824e-10
40,58,2.535811071761582e-10
48,62,2.5189333532933536e-10
55,57,2.481616211145212e-10
66,57,2.4413612242764206e-10
59,62,2.4249372834423875e-10
68,54,2.4244119393206376e-10
45,60,2.376798653751937e-10
60,59,2.356227120107609e-10
69,58,2.344374768941864e-10
18,58,2.3317212580772924e-10
17,14,2.3244724387791902e-10
76,16,2.287799394618601e-10
46,16,2.280377626717927e-10
23,63,2.2067126718925103e-10
9,58,2.175283516968999e-10
52,63,2.1482685904176298e-10
53,16,2.1399085774467653e-10
49,62,2.117651475971705e-10
7,60,2.1105468628659726e-10
12,58,2.0939783013090665e-10
24,61,2.052514313451703e-10
78,16,2.0465878478207793e-10
17,66,2.0376646565825514e-10
35,60,2.0367568827050487e-10
30,63,2.0228855405556546e-10
8,53,1.9830109904124751e-10
39,58,1.9566206939930957e-10
17,15,1.9564628511947454e-10
26,57,1.9527775579358886e-10
41,60,1.9282436779830832e-10
42,63,1.92666284843079e-10
63,57,1.9110933857315253e-10
16,63,1.8976019845864965e-10
72,59,1.8932576872422844e-10
73,57,1.8586137908087238e-10
33,57,1.8421018463222066e-10
24,14,1.8413151933113528e-10
19,57,1.823839101236247e-10
51,58,1.8206545172853368e-10
10,61,1.801344466386126e-10
48,63,1.778982926460806e-10
37,62,1.7496148786845209e-10
44,57,1.7133234770231406e-10
59,63,1.712598715381676e-10
36,58,1.673934145697133e-10
10,14,1.6159901602665012e-10
24,66,1.6141223395230053e-10
3,59,1.5995071717972163e-10
23,60,1.5971382510282565e-10
20,61,1.5897348724116818e-10
56,62,1.586614977994305e-10
6,57,1.5858054666853875e-10
52,60,1.5548385537189138e-10
24,15,1.54979887606073e-10
64,59,1.5495431956638143e-10
22,57,1.5345806101963946e-10
55,62,1.522766969475531e-10
8,54,1.5202143853414048e-10
66,62,1.498065742877652e-10
49,63,1.495579791749042e-10
14,61,1.475136491888943e-10
30,60,1.4640908693847305e-10
81,57,1.4506440996724705e-10
20,14,1.4261547189826182e-10
10,66,1.416599302287112e-10
62,57,1.4019658615955518e-10
60,16,1.3999894796386735e-10
42,60,1.3944483897964217e-10
16,60,1.373415195106041e-10
61,59,1.3720405400793432e-10
10,15,1.3601472160789023e-10
32,57,1.349625316495351e-10
29,57,1.3492028475076845e-10
15,58,1.3395614269007884e-10
14,14,1.3233482548315654e-10
27,61,1.3155088089142116e-10
31,61,1.312610970939785e-10
48,60,1.2875630416079563e-10
13,61,1.2645245482437703e-10
70,57,1.2644614418264025e-10
21,61,1.259133073720696e-10
25,57,1.253334288961285e-10
20,66,1.2501869315411382e-10
59,60,1.2395165677152392e-10
37,63,1.2356559545301605e-10
77,57,1.2063620826984482e-10
20,15,1.2003664492623509e-10
26,62,1.1982615001477593e-10
71,59,1.191374492928335e-10
27,14,1.180145902473706e-10
43,58,1.1776529996369085e-10
31,14,1.1775462455285163e-10
63,62,1.172683298209176e-10
14,66,1.160065364610948e-10
40,57,1.1432081277249174e-10
73,62,1.1404808192920115e-10
13,14,1.1344078078952785e-10
33,62,1.130348775685527e-10
21,14,1.1295711040103771e-10
72,16,1.1249088942933453e-10
56,63,1.1205381647071082e-10
19,62,1.1191424074872722e-10
57,59,1.1140131518262965e-10
14,15,1.113836265200519e-10
47,58,1.0934801783359598e-10
49,60,1.082446175839797e-10
55,63,1.075445857324335e-10
66,63,1.058000750917366e-10
69,57,1.0569037733657902e-10
44,62,1.0513279157028933e-10
18,57,1.0511992488348733e-10
27,66,1.0345322039371464e-10
31,66,1.0322533087400777e-10
68,59,1.0263210151085477e-10
13,66,9.944375582760263e-11
27,15,9.933056545046152e-11
31,15,9.91117574252829e-11
21,66,9.901976368227974e-11
9,57,9.80673136259109e-11
6,62,9.730804359824253e-11
38,61,9.650647522020079e-11
13,15,9.548087975687153e-11
21,15,9.507378387932226e-11
3,16,9.503723957733083e-11
12,57,9.440186770985169e-11
22,62,9.416478884647067e-11
11,58,9.341026446108507e-11
54,58,9.224271938222333e-11
64,16,9.206855118771218e-11
37,60,8.943227703489084e-11
81,62,8.901428470385455e-11
39,57,8.820943741261426e-11
34,61,8.755717567792418e-11
38,14,8.657617533348455e-11
62,62,8.602729530787578e-11
28,61,8.577355172730133e-11
65,58,8.576718048380602e-11
58,58,8.522528858190549e-11
26,63,8.462656415308189e-11
63,63,8.282011760780852e-11
32,62,8.281557977809413e-11
29,62,8.27896562764198e-11
51,57,8.207973634620111e-11
61,16,8.152195114625109e-11
56,60,8.11004707312388e-11
73,63,8.054583511802172e-11
33,63,7.983026507078223e-11
50,58,7.952824324568943e-11
19,63,7.903882143586973e-11
34,14,7.854773864551989e-11
55,60,7.783685377442011e-11
70,62,7.758976223402747e-11
28,14,7.694764559968245e-11
25,62,7.690697894258988e-11
66,60,7.657424051757352e-11
38,66,7.589387150220957e-11
36,57,7.546520882203764e-11
44,63,7.424945998280484e-11
77,62,7.402467490785636e-11
38,15,7.286946836308592e-11
45,61,7.240733305844799e-11
71,16,7.078739320907887e-11
76,58,7.073768117006588e-11
46,58,7.050820359755186e-11
40,62,7.014942795413592e-11
34,66,6.885603297431197e-11
6,63,6.872327445354883e-11
28,66,6.745336930218047e-11
22,63,6.650336794843705e-11
57,16,6.619084719917441e-11
53,58,6.616496666647373e-11
34,15,6.611209070133084e-11
45,14,6.495678085843122e-11
69,62,6.485362840423926e-11
28,15,6.476532377460396e-11
18,62,6.450358791476993e-11
8,59,6.435490379507909e-11
7,61,6.429617813598298e-11
78,58,6.327953360168291e-11
17,65,6.302917296096048e-11
81,63,6.286585252136149e-11
35,61,6.204822345061066e-11
26,60,6.124962455853765e-11
68,16,6.098048068551346e-11
62,63,6.075630757051226e-11
15,57,6.039083620515683e-11
9,62,6.017597133032127e-11
63,60,5.994218435001263e-11
41,61,5.874245257972099e-11
32,63,5.84880510147521e-11
29,63,5.846974268324647e-11
73,60,5.829614152606532e-11
12,62,5.792678390790426e-11
33,60,5.777823799095935e-11
7,14,5.7680245588418626e-11
19,60,5.720541991683847e-11
45,66,5.6942011594733584e-11
35,14,5.566360039918696e-11
70,63,5.4797345909140976e-11
45,15,5.4672848153649755e-11
25,63,5.4315133937811096e-11
39,62,5.412699074284385e-11
44,60,5.373905455259281e-11
43,57,5.3091592501380286e-11
41,14,5.269798593780042e-11
77,63,5.227952245172074e-11
7,66,5.056330023867714e-11
51,62,5.03656894284938e-11
24,65,4.9928135029133054e-11
6,60,4.973940276127725e-11
40,63,4.954265045092944e-11
47,57,4.9296867629470385e-11
35,66,4.879548120223257e-11
23,61,4.865558178436251e-11
7,15,4.854833116489818e-11
22,60,4.81327152943585e-11
52,61,4.736695421529424e-11
35,15,4.6850960470821676e-11
36,62,4.6306889366160746e-11
41,66,4.619578259010741e-11
69,63,4.580252093582838e-11
18,63,4.555530675149049e-11
81,60,4.5500014127012904e-11
30,61,4.4602396185317376e-11
41,15,4.4354860956853706e-11
62,60,4.397320233308083e-11
10,65,4.38183398587171e-11
23,14,4.3649031527719926e-11
60,58,4.3287016197780115e-11
9,63,4.249895116910196e-11
52,14,4.2493000845792545e-11
42,61,4.2480791897715346e-11
32,60,4.233152086068358e-11
29,60,4.2318269957232215e-11
11,57,4.2111723043571697e-11
16,61,4.184003188599728e-11
54,57,4.158536402633121e-11
12,63,4.0910474833410575e-11
17,64,4.0711532871924447e-11
30,14,4.0012909637645615e-11
70,60,3.96603229414812e-11
25,60,3.931131548150491e-11
48,61,3.922461241733176e-11
20,65,3.8670861805982604e-11
65,57,3.8666026390137804e-11
58,57,3.842172773812086e-11
23,66,3.8263344126723505e-11
8,16,3.8237480380140506e-11
39,63,3.822689165885498e-11
42,14,3.8109613673591404e-11
77,60,3.7838014036292684e-11
59,61,3.7760913743511705e-11
16,14,3.753478643019026e-11
52,66,3.724995165831221e-11
15,62,3.705696723740443e-11
23,15,3.673853354848252e-11
14,65,3.588321575676351e-11
40,60,3.585716577439221e-11
50,57,3.5853354800205123e-11
52,15,3.5765525202029454e-11
51,63,3.557049314368392e-11
48,14,3.5188487759835356e-11
30,66,3.5075869438349964e-11
72,58,3.478165388847814e-11
59,14,3.3875400397242423e-11
30,15,3.367808108552166e-11
42,66,3.3407413898818444e-11
69,60,3.3150196267916e-11
49,61,3.2975885714236714e-11
18,60,3.2971271646223325e-11
16,66,3.290351239498541e-11
36,63,3.2703987762202456e-11
43,62,3.257801228685879e-11
24,64,3.2249366681860683e-11
42,15,3.2076114210639436e-11
27,65,3.20002160340736e-11
31,65,3.1929725102667424e-11
76,57,3.189034583473748e-11
46,57,3.178689150844717e-11
16,15,3.159229339658854e-11
48,66,3.084671456223512e-11
13,65,3.0760005900370085e-11
9,60,3.075919280535181e-11
21,65,3.0628856379886846e-11
47,62,3.0249496835017424e-11
53,57,2.98288498327342e-11
59,66,2.969564403753315e-11
48,15,2.961745983445438e-11
12,60,2.960951149482119e-11
49,14,2.9582741021869914e-11
3,58,2.9385067450921055e-11
78,57,2.8528023218161704e-11
59,15,2.851225996095723e-11
64,58,2.8467162964661982e-11
10,64,2.8302954009189564e-11
39,60,2.766723174427134e-11
37,61,2.7244851637805476e-11
15,63,2.6171280766745444e-11
49,66,2.5932639518306327e-11
11,62,2.5840555276216395e-11
51,60,2.5744627259965817e-11
54,62,2.5517571358743704e-11
61,58,2.5206203839854404e-11
20,64,2.497811707881749e-11
49,15,2.489921277629799e-11
56,61,2.470663127549298e-11
37,14,2.4441417500197796e-11
65,62,2.3726210186465333e-11
55,61,2.3712395606457497e-11
36,60,2.3669955079098675e-11
58,62,2.35763038809262e-11
38,65,2.3475540679065032e-11
66,61,2.3327750241280324e-11
14,64,2.317753270753965e-11
43,63,2.3008043289664063e-11
56,14,2.216437432126933e-11
50,62,2.200030133162465e-11
71,58,2.1887129017789952e-11
37,66,2.142568428261855e-11
47,63,2.136354196635194e-11
34,65,2.129859198236373e-11
55,14,2.1272443273028096e-11
66,14,2.0927377053369703e-11
28,65,2.0864719161773583e-11
27,64,2.066944219285245e-11
31,64,2.0623910992992147e-11
37,15,2.0571861628435763e-11
57,58,2.0465898612287706e-11
13,64,1.9868370986386867e-11
21,64,1.9783659451022162e-11
76,62,1.9568523555010025e-11
60,57,1.9514887876834335e-11
46,62,1.950504201011331e-11
56,66,1.9429596770541288e-11
15,60,1.8941819713719988e-11
68,58,1.885487779424968e-11
26,61,1.8659224491372495e-11
56,15,1.865531905481004e-11
55,66,1.864771769002859e-11
66,66,1.8345227874168375e-11
53,62,1.8303550347042545e-11
63,61,1.826092294200382e-11
11,63,1.8249751064891327e-11
54,63,1.8021645436787232e-11
55,15,1.7904598189034728e-11
73,61,1.775946872418912e-11
66,15,1.7614162721312677e-11
45,65,1.76133392997489e-11
33,61,1.760169341705753e-11
78,62,1.7505338362131487e-11
19,61,1.742718882025756e-11
65,63,1.6756506390356533e-11
26,14,1.6739232134071025e-11
43,60,1.6652383650709572e-11
58,63,1.6650635880613084e-11
63,14,1.6381914920950772e-11
44,61,1.6371187416709983e-11
73,14,1.5932059217650218e-11
33,14,1.579051863581515e-11
72,57,1.568045421988034e-11
7,65,1.5640272239719454e-11
19,14,1.563397017070355e-11
50,63,1.553759268572247e-11
47,60,1.546215349488423e-11
38,64,1.5163220476237576e-11
6,61,1.5152724426946652e-11
35,65,1.5093449329228298e-11
44,14,1.4686628943523344e-11
26,66,1.4673842171190215e-11
22,61,1.4663259514324056e-11
63,66,1.4360612965191924e-11
41,65,1.4289308898462735e-11
26,15,1.4089083304010001e-11
73,66,1.396626324011665e-11
81,61,1.3861227461813254e-11
33,66,1.3842186810443464e-11
76,63,1.382016290938951e-11
63,15,1.3788336415425956e-11
46,63,1.377532941493879e-11
34,64,1.3757095117728705e-11
19,66,1.3704954262929287e-11
6,14,1.3593543063032804e-11
28,64,1.347684984767525e-11
73,15,1.340970169503845e-11
62,61,1.3396096055304372e-11
33,15,1.3290569763991664e-11
3,57,1.3247535795441279e-11
11,60,1.3208505062185718e-11
19,15,1.3158805992009379e-11
22,14,1.3154442992305815e-11
54,60,1.3043410517453968e-11
53,63,1.2926782488481477e-11
32,61,1.2895970489513987e-11
29,61,1.2891933704243962e-11
44,66,1.287450185396785e-11
64,57,1.2833721106779332e-11
81,14,1.2434938239460847e-11
78,63,1.236304963266908e-11
44,15,1.2361447465634796e-11
65,60,1.212774895912749e-11
70,61,1.2082210699237254e-11
58,60,1.2051123740574635e-11
62,14,1.2017667811635769e-11
25,61,1.1975888275356312e-11
60,62,1.1974706861762568e-11
6,66,1.1916287668191233e-11
23,65,1.1835641979837726e-11
8,58,1.1822849076013287e-11
17,69,1.1624329460454746e-11
32,14,1.15690040450457e-11
29,14,1.1565382635927566e-11
22,66,1.1531366479238266e-11
77,61,1.1527058382800725e-11
52,65,1.1522178775956306e-11
6,15,1.1441418523726402e-11
45,64,1.1376732522418282e-11
61,57,1.136359779310951e-11
50,60,1.1245543619406468e-11
22,15,1.1071836608276576e-11
40,61,1.09236082772932e-11
81,66,1.0900638671647932e-11
30,65,1.0849690278741221e-11
70,14,1.0838978312351745e-11
25,14,1.0743596227462682e-11
62,66,1.0534853649278387e-11
81,15,1.0466243572749533e-11
77,14,1.0340949924360859e-11
42,65,1.0333602548411859e-11
16,65,1.0177735414250306e-11
32,66,1.0141548792392264e-11
29,66,1.0138374215123056e-11
62,15,1.0115035239485466e-11
7,64,1.0102297515589724e-11
69,61,1.0098950949567609e-11
18,61,1.0044442947155173e-11
76,60,1.0002530505749102e-11
46,60,9.970081655553712e-12
71,57,9.867274444984322e-12
40,14,9.799593481487755e-12
35,64,9.749096008259604e-12
32,15,9.737403748844263e-12
29,15,9.734355679832815e-12
72,62,9.621825343165354e-12
48,65,9.541525398400259e-12
70,66,9.501598148500132e-12
25,66,9.417984895012096e-12
9,61,9.370550233821255e-12
53,60,9.355934299035767e-12
41,64,9.22968907266435e-12
57,57,9.226547630186065e-12
24,69,9.208134323517067e-12
59,65,9.185475530443172e-12
70,15,9.122955410974499e-12
77,66,9.065019582433422e-12
69,14,9.059791543510965e-12
25,15,9.042674181289126e-12
12,61,9.020308712810398e-12
18,14,9.010892292313889e-12
78,60,8.947924992320175e-12
77,15,8.703774686914672e-12
40,66,8.5904590448023e-12
68,57,8.500258470230748e-12
60,63,8.457071334815803e-12
39,61,8.428608206043703e-12
9,14,8.406341627993879e-12
40,15,8.248125589052098e-12
3,62,8.12894026306081e-12
12,14,8.092139174086878e-12
10,69,8.081318459364754e-12
49,65,8.021500575442452e-12
69,66,7.941938444283456e-12
18,66,7.89907268505339e-12
64,62,7.875015689007752e-12
51,61,7.84290161699367e-12
23,64,7.644827067950629e-12
69,15,7.625448810981269e-12
18,15,7.584291270533697e-12
39,14,7.561323322592365e-12
52,64,7.442356260712502e-12
9,66,7.369115219760593e-12
36,61,7.210868780093459e-12
20,69,7.131980589859349e-12
12,66,7.093681007396236e-12
9,15,7.075452836197001e-12
17,70,7.039939529575363e-12
51,14,7.035884628122684e-12
30,64,7.007985376973942e-12
61,62,6.972920025279302e-12
12,15,6.810994794635481e-12
72,63,6.79536160990505e-12
42,64,6.674636205295701e-12
39,66,6.628360497804729e-12
37,65,6.6274063109136855e-12
14,69,6.617861261095052e-12
16,64,6.573959174994176e-12
36,14,6.468886552821116e-12
39,15,6.364217505755362e-12
51,66,6.1677536783562445e-12
48,64,6.163021132228334e-12
60,60,6.120920178033422e-12
71,62,6.054747521430059e-12
56,65,6.009975250127978e-12
59,64,5.93304292971634e-12
51,15,5.921966064456235e-12
27,69,5.90172830311765e-12
31,69,5.888727818228736e-12
15,61,5.770478902701127e-12
55,65,5.768123914870275e-12
3,63,5.7410196737828675e-12
66,65,5.674557572335983e-12
13,69,5.672999120786576e-12
36,66,5.670715331453269e-12
57,62,5.661585345244163e-12
21,69,5.64881150792321e-12
24,70,5.576640703302256e-12
64,63,5.561686829879468e-12
36,15,5.444734907605415e-12
17,13,5.407610009250358e-12
8,57,5.330041069334915e-12
68,62,5.215920484537232e-12
49,64,5.181213222670054e-12
15,14,5.176709563772905e-12
43,61,5.073019909829623e-12
61,63,4.924586693145384e-12
72,60,4.9182352079577714e-12
10,70,4.894217207686006e-12
47,61,4.71042549665537e-12
43,14,4.551017537232914e-12
26,65,4.538922207940423e-12
15,66,4.537975129114859e-12
63,65,4.442033950407402e-12
15,15,4.357134885309923e-12
38,69,4.329541485254498e-12
73,65,4.320053442238001e-12
20,70,4.319278135527902e-12
24,13,4.28360186312413e-12
33,65,4.2816740419721804e-12
37,64,4.280745838906697e-12
71,63,4.27613237586145e-12
19,65,4.23922518295506e-12
47,14,4.225733276065068e-12
3,60,4.155140919656175e-12
64,60,4.025346339549758e-12
11,61,4.023868928620215e-12
14,70,4.007916607295293e-12
57,63,3.998463735740256e-12
43,66,3.989484853594254e-12
44,65,3.9823491147993575e-12
54,61,3.9735741522088675e-12
34,69,3.928051703933117e-12
56,64,3.881937418195008e-12
28,69,3.8480335096026845e-12
43,15,3.8305021811350495e-12
10,13,3.759409842732636e-12
55,64,3.7257218417735736e-12
47,66,3.704336175870029e-12
65,61,3.694624939081778e-12
6,65,3.6859536924522275e-12
68,63,3.6837153613600515e-12
58,61,3.671281658776252e-12
66,64,3.665285871399188e-12
11,14,3.6098218392941902e-12
27,70,3.574211356902328e-12
22,65,3.5668896250823563e-12
31,70,3.5663379885687428e-12
54,14,3.564702282590747e-12
61,60,3.564236467352086e-12
47,15,3.556716799800323e-12
13,70,3.4356881313057113e-12
50,61,3.425867904242982e-12
21,70,3.4210396019000233e-12
81,65,3.3717924978515586e-12
20,13,3.3177801571011167e-12
65,14,3.3144563179575546e-12
58,14,3.2935150088487236e-12
8,62,3.2706147106387974e-12
62,65,3.258647641719414e-12
45,69,3.2483887904712325e-12
11,66,3.1644197004773884e-12
32,65,3.136990332843885e-12
29,65,3.1360083705807007e-12
54,66,3.124867273663688e-12
71,60,3.0949088528555522e-12
14,13,3.0786130862061624e-12
50,14,3.073353779322504e-12
76,61,3.0471935711246456e-12
11,15,3.038316226162603e-12
46,61,3.0373082798327126e-12
