BYU,OU,probability
49,78,7.805917268156058e-06
22,24,7.755141988487641e-06
39,77,7.733969080554388e-06
8,40,7.715935502904224e-06
43,69,7.712018128536744e-06
42,72,7.701841856764446e-06
56,29,7.70179108298204e-06
47,69,7.68942361500798e-06
15,46,7.671252584741652e-06
51,81,7.658068627078673e-06
57,55,7.641178542310156e-06
58,69,7.636847027153648e-06
11,32,7.628130018632271e-06
16,26,7.597579890307765e-06
78,39,7.596831367977658e-06
53,51,7.58919469345998e-06
78,47,7.582770753026161e-06
78,27,7.566449692442673e-06
71,66,7.561429050194424e-06
73,78,7.559526490282049e-06
55,61,7.558898288301187e-06
76,28,7.546239717391919e-06
39,33,7.531690743900144e-06
39,50,7.53095468575881e-06
54,69,7.523909375832043e-06
36,28,7.523245253836909e-06
64,63,7.501941795652899e-06
8,70,7.481941875964534e-06
39,58,7.479752095485136e-06
56,57,7.468434813095975e-06
30,72,7.445959429353407e-06
55,64,7.442129586413861e-06
76,30,7.437036645981588e-06
44,60,7.432729480133091e-06
41,68,7.418756282137466e-06
36,30,7.414374939685781e-06
40,65,7.360365283450918e-06
18,32,7.359019282880871e-06
35,68,7.357808223485985e-06
52,68,7.3450555743369635e-06
81,78,7.31191317013437e-06
65,39,7.305777391244395e-06
76,54,7.304704747744647e-06
65,47,7.2922554742972e-06
9,68,7.285071670430681e-06
36,54,7.2824462755263575e-06
65,27,7.276559715152856e-06
51,53,7.2749124859121985e-06
21,21,7.225910944343305e-06
55,29,7.221231292422999e-06
15,65,7.19171162084308e-06
66,72,7.184167084737005e-06
77,76,7.1617164322869585e-06
40,36,7.148228762254739e-06
78,28,7.122757676835015e-06
64,44,7.112559425082637e-06
33,60,7.0981806301239416e-06
68,35,7.0962695341660675e-06
41,71,7.080574210938023e-06
63,61,7.073161234798907e-06
53,73,7.051793648564873e-06
76,43,7.027563904987626e-06
35,71,7.022404453652226e-06
78,30,7.019682894645254e-06
52,71,7.010233130690301e-06
36,43,7.006149920255428e-06
55,57,7.002435485028558e-06
37,76,7.002028204587005e-06
46,51,6.998099227807838e-06
12,76,6.99673185775473e-06
15,36,6.984435945528159e-06
61,31,6.964639592045602e-06
63,64,6.9638961244447315e-06
22,60,6.962595077641831e-06
9,71,6.95298357740698e-06
71,63,6.919163430281936e-06
78,54,6.89477723575332e-06
59,68,6.8928598639310115e-06
11,24,6.888124022979569e-06
50,40,6.867080474972471e-06
51,46,6.865800412634181e-06
65,28,6.849866671791936e-06
56,78,6.828549499662874e-06
57,34,6.82509551429221e-06
49,72,6.7863064923350345e-06
63,29,6.757192820564117e-06
65,30,6.750740947282158e-06
61,66,6.730575160354093e-06
8,69,6.675799247530971e-06
39,81,6.672577375607116e-06
50,70,6.658829243968696e-06
18,24,6.645119758599805e-06
78,43,6.6331890621411595e-06
65,54,6.630620742611338e-06
21,25,6.6023246571330675e-06
59,71,6.578650643864803e-06
73,72,6.572099336648275e-06
71,44,6.560029711008423e-06
63,57,6.552456896865546e-06
41,26,6.526343205100795e-06
46,73,6.502554444835748e-06
23,68,6.4934366679257355e-06
24,20,6.483926271826491e-06
29,32,6.477841533953874e-06
35,26,6.472726677839763e-06
52,26,6.461508063565946e-06
77,61,6.446248543701955e-06
76,77,6.441858691280265e-06
51,65,6.436609415278866e-06
36,77,6.422229433471005e-06
72,51,6.410481193770312e-06
9,26,6.408739711461327e-06
32,32,6.407369141564876e-06
55,78,6.402476358750115e-06
25,32,6.389912079455908e-06
65,43,6.379054678811585e-06
81,72,6.356829327451295e-06
77,64,6.346667884486561e-06
27,21,6.341922844096063e-06
39,53,6.338728317395212e-06
37,61,6.302513446817023e-06
12,61,6.29774621421611e-06
76,33,6.273374896289393e-06
76,50,6.272761811017698e-06
36,33,6.2542590325185705e-06
36,50,6.253647815404721e-06
51,36,6.25109689286019e-06
70,76,6.231075625143921e-06
76,58,6.230113612177616e-06
68,31,6.229824223689366e-06
38,23,6.222549281869708e-06
36,58,6.2111295716801195e-06
37,64,6.205153185341982e-06
12,64,6.200459596219414e-06
23,71,6.1974350501277665e-06
11,60,6.184183150711945e-06
61,63,6.158882032105899e-06
77,29,6.158285232460578e-06
43,39,6.15558789610215e-06
43,47,6.1441948103516855e-06
47,39,6.137553380145642e-06
43,27,6.130970122568994e-06
47,47,6.126193673625598e-06
31,21,6.1252729482260055e-06
47,27,6.11300773126363e-06
53,40,6.098231893197993e-06
58,39,6.095587736079413e-06
58,47,6.08430570178004e-06
78,77,6.080352621273595e-06
58,27,6.071209918562859e-06
59,26,6.063707638568924e-06
37,29,6.020970991699946e-06
68,66,6.020455131838403e-06
12,29,6.0164167183226674e-06
19,76,6.008166480844547e-06
54,39,6.005443025848891e-06
54,47,5.99432783611919e-06
63,78,5.991051322587045e-06
39,46,5.9822635092071495e-06
54,27,5.98142572013058e-06
77,57,5.971695586590176e-06
18,60,5.966013025970429e-06
72,73,5.956546431129246e-06
50,69,5.94137297419098e-06
56,72,5.936602734932658e-06
78,33,5.921323848118178e-06
78,50,5.920745168141253e-06
53,70,5.913296780913604e-06
20,20,5.90604472350181e-06
78,58,5.880490313131642e-06
64,37,5.873217445978846e-06
60,51,5.858367744474164e-06
29,24,5.849425190458792e-06
65,77,5.847398811370439e-06
57,35,5.842536475617988e-06
61,44,5.839210119013527e-06
37,57,5.8385418246949e-06
12,57,5.834125541070383e-06
27,25,5.79462352770751e-06
32,24,5.785789335041302e-06
43,28,5.771453757313839e-06
25,24,5.7700257850507115e-06
64,62,5.761292463165841e-06
40,32,5.756445004566458e-06
47,28,5.7545446697278375e-06
58,28,5.715197855384158e-06
23,26,5.71233164479418e-06
65,33,5.6944628359355295e-06
65,50,5.693906326663782e-06
43,30,5.687933951370119e-06
47,30,5.671269558409293e-06
65,58,5.655193737773537e-06
58,30,5.632492139305821e-06
54,28,5.630678547830877e-06
15,32,5.624543190426393e-06
46,40,5.623262233548739e-06
62,76,5.621236088817178e-06
70,61,5.608580366739563e-06
39,65,5.608303666559489e-06
31,25,5.5966702232057505e-06
48,68,5.592623168403167e-06
43,54,5.586724943984382e-06
47,54,5.57035707111058e-06
55,72,5.566183369334018e-06
76,81,5.557793173542605e-06
54,30,5.549195926740766e-06
36,81,5.540857788852828e-06
58,54,5.5322696431585515e-06
70,64,5.521939877097242e-06
68,63,5.509079395620116e-06
34,23,5.475604797896592e-06
77,78,5.4600488496524965e-06
46,70,5.452731061435417e-06
28,23,5.45255933164731e-06
54,54,5.450455572802737e-06
39,36,5.446664130501313e-06
42,68,5.444798559701374e-06
60,73,5.443528874946512e-06
71,37,5.416964364327485e-06
19,61,5.407940232436056e-06
43,43,5.374764336034341e-06
47,43,5.359017461029589e-06
70,29,5.358036913005123e-06
37,78,5.338303520554378e-06
48,71,5.3376848991568215e-06
12,78,5.334265618090305e-06
8,39,5.3284974646067695e-06
19,64,5.324399200827901e-06
58,43,5.322375071890982e-06
8,47,5.318635201316884e-06
71,62,5.313734124862894e-06
8,27,5.307187437673559e-06
76,53,5.279720112373356e-06
53,69,5.276167986183574e-06
30,68,5.263903093638686e-06
36,53,5.2636320557714935e-06
29,60,5.251635508231987e-06
78,81,5.245899345322357e-06
54,43,5.243665031224361e-06
68,44,5.223134975740802e-06
63,72,5.20849876954807e-06
40,24,5.198011442655565e-06
42,71,5.196598836707773e-06
70,57,5.195693959988198e-06
32,60,5.194503002553939e-06
25,60,5.1803504292376055e-06
45,23,5.170906688556211e-06
19,29,5.166359665728117e-06
72,40,5.151086834059518e-06
57,31,5.129170346243199e-06
15,24,5.078905442569889e-06
66,68,5.078829625834838e-06
69,76,5.07327321027068e-06
62,61,5.059664857432977e-06
65,81,5.044915567739184e-06
51,32,5.03398767425787e-06
30,71,5.0239494433097135e-06
19,57,5.00982433420659e-06
8,28,4.995977188858854e-06
72,70,4.9948748633232144e-06
78,53,4.983431267797671e-06
76,46,4.98280970339132e-06
62,64,4.98150393042305e-06
36,46,4.967626374949989e-06
57,66,4.956791528032199e-06
43,77,4.926810032576571e-06
8,30,4.923679451952626e-06
48,26,4.919878322688505e-06
26,76,4.9188642015674524e-06
47,77,4.912375564960009e-06
58,77,4.878787098724322e-06
46,69,4.8652259694581805e-06
66,71,4.847312501290741e-06
8,54,4.836069308396433e-06
62,29,4.833642258980498e-06
61,37,4.821745407255842e-06
54,77,4.806637066876239e-06
43,33,4.797951625202437e-06
49,68,4.797563037821274e-06
43,50,4.797482730305455e-06
65,53,4.792503311388982e-06
42,26,4.7898357530369695e-06
47,33,4.783894684321444e-06
47,50,4.7834271631831745e-06
43,58,4.764864881329499e-06
58,33,4.7511847086783814e-06
47,58,4.750904877316339e-06
58,50,4.750720384225252e-06
70,78,4.750533984532603e-06
77,72,4.7468559663092746e-06
50,39,4.742292219312718e-06
50,47,4.733514935514593e-06
61,62,4.7298581620108554e-06
50,27,4.723326577386458e-06
58,58,4.718420470138893e-06
60,40,4.707440837197325e-06
78,46,4.703182962136911e-06
62,57,4.687187919286488e-06
54,33,4.680921727099025e-06
54,50,4.680464269316525e-06
76,65,4.6713271467042745e-06
40,60,4.666793843089573e-06
38,21,4.658400481919239e-06
36,65,4.6570929498259465e-06
8,43,4.652588610675671e-06
54,58,4.648642023097787e-06
73,68,4.646129804777592e-06
37,72,4.6410130411426856e-06
12,72,4.63750257046179e-06
30,26,4.630700467973849e-06
44,76,4.625358087832688e-06
19,78,4.580589414900966e-06
49,71,4.578867377371186e-06
16,23,4.578248390205744e-06
69,61,4.5664444205125055e-06
60,70,4.564682884556946e-06
15,60,4.559860036958725e-06
51,24,4.545639802381854e-06
76,36,4.536692647992751e-06
57,63,4.535763073966798e-06
65,46,4.522992032770726e-06
36,36,4.522868701542425e-06
69,64,4.49590268719548e-06
81,68,4.493945190003507e-06
66,26,4.467889759128446e-06
72,69,4.456701536429116e-06
50,28,4.446353574897987e-06
21,20,4.445006448797057e-06
73,71,4.434337188780177e-06
26,61,4.427461139493406e-06
33,76,4.417169664817831e-06
78,65,4.409180272727299e-06
39,32,4.3861806285681745e-06
50,30,4.38200954593266e-06
69,29,4.362454697340068e-06
26,64,4.359066398593749e-06
22,76,4.332795313048048e-06
68,37,4.313019495350895e-06
17,22,4.310884683149659e-06
50,54,4.304037677712945e-06
57,44,4.300337869907009e-06
81,71,4.289089869999075e-06
62,78,4.2855960481767285e-06
78,36,4.28210123135333e-06
8,77,4.2648233134331654e-06
64,51,4.259498521740495e-06
38,25,4.256386855785019e-06
43,81,4.250666225178142e-06
6,22,4.24045106420655e-06
65,65,4.240253335909856e-06
47,81,4.238212709907519e-06
68,62,4.230826959942589e-06
69,57,4.230276851336478e-06
26,29,4.229680001909645e-06
49,26,4.220457141625701e-06
53,39,4.211338102717289e-06
58,81,4.209233845685124e-06
53,47,4.203543536716723e-06
56,68,4.196867012049993e-06
53,27,4.1944958823747125e-06
44,61,4.163276795402283e-06
8,33,4.153278858447619e-06
8,50,4.152872966222229e-06
54,81,4.146985514311612e-06
50,43,4.1407422851609566e-06
70,72,4.130018102140011e-06
8,58,4.124637787307902e-06
65,36,4.118043016580613e-06
26,57,4.1015250912631775e-06
34,21,4.0992138228042205e-06
44,64,4.098963133747497e-06
73,26,4.087240034348478e-06
28,21,4.0819612457303025e-06
51,60,4.081092178554523e-06
60,69,4.072860638470858e-06
43,53,4.037992645515118e-06
47,53,4.026162216963538e-06
56,71,4.005553923345217e-06
58,53,3.998633252230366e-06
19,72,3.9822717327372654e-06
44,29,3.9772971572467345e-06
33,61,3.975886756804151e-06
39,24,3.960676611826446e-06
64,73,3.95787772417615e-06
81,26,3.953361930151534e-06
53,28,3.9485331907351084e-06
54,53,3.939499391568019e-06
55,68,3.93499993326473e-06
41,23,3.932728672034083e-06
71,51,3.928605047301866e-06
33,64,3.914467867736474e-06
27,20,3.901222718756089e-06
35,23,3.900419728506633e-06
22,61,3.899941549064604e-06
52,23,3.893659470176877e-06
53,30,3.891393215311304e-06
46,39,3.883331910045826e-06
46,47,3.876144435153837e-06
45,21,3.871107020415889e-06
69,78,3.867832497644099e-06
46,27,3.867801470528241e-06
9,23,3.861861631053794e-06
44,57,3.85678918464094e-06
11,76,3.848392656996302e-06
22,64,3.839695849922769e-06
53,54,3.8221511938609e-06
43,46,3.810912038526767e-06
47,46,3.7997469061092473e-06
33,29,3.7982781046015233e-06
50,77,3.7956363027996943e-06
58,46,3.7737660605952404e-06
31,20,3.7679509151466787e-06
55,71,3.755623987082855e-06
26,78,3.7501120128528832e-06
34,25,3.7454572448540784e-06
28,25,3.729693541718021e-06
62,72,3.725810469950994e-06
22,29,3.725725479903931e-06
54,46,3.717957652491031e-06
18,76,3.712626253322672e-06
50,33,3.6963632141853093e-06
50,50,3.6960019754768117e-06
56,26,3.6920197220594746e-06
33,57,3.6831942233419786e-06
63,68,3.6821356665138613e-06
8,81,3.679529004547821e-06
53,43,3.6771385972411093e-06
50,58,3.6708730399437256e-06
59,23,3.6539477222702683e-06
76,32,3.6533836002408266e-06
71,73,3.6504152600218557e-06
36,32,3.642251221838562e-06
46,28,3.6409959408300813e-06
22,57,3.612839867811578e-06
46,30,3.5883063954907226e-06
43,65,3.572686479910339e-06
47,65,3.562219295879006e-06
72,39,3.5572553872339114e-06
39,60,3.5559100687738343e-06
57,37,3.551016995664385e-06
72,47,3.550671431916058e-06
72,27,3.5430290112970207e-06
58,65,3.5378625501535357e-06
45,25,3.537035749285102e-06
44,78,3.5263447450735127e-06
46,54,3.5244573895795287e-06
63,71,3.514286472015154e-06
61,51,3.496927812280638e-06
8,53,3.4954311329633936e-06
54,65,3.485542805409097e-06
57,62,3.4833458222634172e-06
43,36,3.4697164163352517e-06
11,61,3.4639315582108073e-06
55,26,3.461653018359458e-06
47,36,3.459550911897474e-06
78,32,3.448361973588629e-06
23,23,3.4422110112278e-06
58,36,3.4358961633021567e-06
16,21,3.427423961015563e-06
14,22,3.42334663336566e-06
64,40,3.4226832731926107e-06
13,22,3.4108649326050294e-06
11,64,3.4104212745620875e-06
46,43,3.3907393099390256e-06
54,36,3.3850843503263916e-06
53,77,3.3706711958703234e-06
33,78,3.367623163405101e-06
69,72,3.3626152940546154e-06
77,68,3.355778398094558e-06
18,61,3.341728453656259e-06
72,28,3.335267941405959e-06
64,70,3.3188869062247033e-06
65,32,3.3162464352788827e-06
11,29,3.309192690378844e-06
22,78,3.3032966731458835e-06
76,24,3.2989683291332415e-06
8,46,3.298862022259119e-06
18,64,3.2901059448314874e-06
36,24,3.288915904368818e-06
72,30,3.2870026441429375e-06
53,33,3.282512870461018e-06
53,50,3.2821920765776135e-06
37,68,3.2809529969477568e-06
12,68,3.2784712781507886e-06
50,81,3.2747321144292454e-06
29,76,3.268071956241195e-06
26,72,3.2602714870713557e-06
53,58,3.259876614181551e-06
60,39,3.2508807981029684e-06
61,73,3.2493056684105084e-06
60,47,3.2448638969844293e-06
63,26,3.239206165226435e-06
60,27,3.2378796926648247e-06
32,76,3.2325186244641615e-06
72,54,3.228514926505522e-06
25,76,3.2237115341984233e-06
11,57,3.20892758915228e-06
77,71,3.202806114601914e-06
18,29,3.1924485764904072e-06
71,40,3.156796677766135e-06
7,17,3.1504772835951707e-06
16,25,3.1316419344991346e-06
37,71,3.1313916098609e-06
12,71,3.1290230195683568e-06
68,51,3.1279788861321937e-06
78,24,3.1138358801157346e-06
50,53,3.110887445307067e-06
46,77,3.1081415678189865e-06
72,43,3.1060249178762726e-06
18,57,3.0957207006513713e-06
8,65,3.092645442053032e-06
44,72,3.065732753193392e-06
71,70,3.06106359344167e-06
60,28,3.0480123935313288e-06
46,33,3.0268495817926765e-06
46,50,3.026553773407411e-06
46,58,3.0059763832534023e-06
60,30,3.003904025981959e-06
8,36,3.003510865152963e-06
65,24,2.9945368892729684e-06
3,17,2.97581943727807e-06
48,23,2.9646841936589835e-06
76,60,2.9618259322417316e-06
64,69,2.9612930811974532e-06
36,60,2.9528008282156495e-06
77,26,2.9521068914152848e-06
60,54,2.950453661165676e-06
41,21,2.9441671429489185e-06
29,61,2.9415859016224294e-06
50,46,2.93594353842864e-06
11,78,2.9339910478882026e-06
33,72,2.927743422388651e-06
35,21,2.919979628912332e-06
70,68,2.919706354957462e-06
52,21,2.9149186821468336e-06
32,61,2.9095844093323657e-06
53,81,2.9080882180825438e-06
68,73,2.906482510071917e-06
40,76,2.904127306674914e-06
25,61,2.9016571626539267e-06
29,64,2.896144733594793e-06
9,21,2.8911137973022003e-06
42,23,2.8863214526597253e-06
37,26,2.886282347546771e-06
12,26,2.884099158344753e-06
22,72,2.8718192736334368e-06
10,17,2.866844631397391e-06
38,20,2.865606889249057e-06
32,64,2.8646375954514107e-06
25,64,2.8568328076643178e-06
72,77,2.8471564091155097e-06
60,43,2.838513310062032e-06
15,76,2.837582823067367e-06
18,78,2.8304835712646216e-06
19,68,2.815257414783673e-06
29,29,2.810180975053202e-06
61,40,2.809926161393362e-06
78,60,2.7956133367593316e-06
43,32,2.794151166165982e-06
30,23,2.7904276452652693e-06
70,71,2.7866123018759386e-06
47,32,2.785964919028966e-06
32,29,2.779609036033081e-06
72,33,2.7726903676002423e-06
72,50,2.772419397722712e-06
25,29,2.7720359110095975e-06
58,32,2.7669158281402127e-06
53,53,2.7625878427173714e-06
72,58,2.7535698546817983e-06
50,65,2.752413511380617e-06
59,21,2.7354627596001953e-06
71,69,2.731248968852484e-06
54,32,2.725997243032558e-06
29,57,2.72503541047249e-06
61,70,2.7247122798504593e-06
32,57,2.695389769449296e-06
66,23,2.692319053260779e-06
41,25,2.6900895225991786e-06
65,60,2.688506262815033e-06
25,57,2.688046102247743e-06
19,71,2.686924639412216e-06
46,81,2.6815875379897896e-06
50,36,2.6730849176611635e-06
35,25,2.667989358128771e-06
52,25,2.663365164186214e-06
9,25,2.641614608528872e-06
62,68,2.6339527424459175e-06
40,61,2.6139999535558455e-06
53,46,2.6072309168250826e-06
60,77,2.60194028598734e-06
23,21,2.5769498492028256e-06
57,51,2.5753433757273324e-06
40,64,2.5736192830310615e-06
70,26,2.568490594096748e-06
15,61,2.5541033792356627e-06
11,72,2.5507524372520054e-06
46,53,2.5474196709608644e-06
49,23,2.543217892217187e-06
51,76,2.539647482896133e-06
60,33,2.5338877572480523e-06
60,50,2.533640125105899e-06
43,24,2.523090157678668e-06
34,20,2.5216241962720084e-06
60,58,2.5164140305880213e-06
47,24,2.5156980595596276e-06
15,64,2.5146479818081087e-06
62,71,2.5138846933004655e-06
68,40,2.513460436204036e-06
28,20,2.511011303732561e-06
59,25,2.4993960436941108e-06
58,24,2.498496923731286e-06
40,29,2.4972287684072096e-06
29,78,2.491558091411088e-06
19,26,2.4766059701707025e-06
32,78,2.4644524484963047e-06
73,23,2.4629421970951305e-06
54,24,2.4615478564791644e-06
18,72,2.4607651319187326e-06
25,78,2.4577379766893174e-06
72,81,2.456419367908455e-06
53,65,2.444249185595519e-06
15,29,2.44000786129972e-06
68,70,2.437237180655123e-06
61,69,2.431137863553528e-06
40,57,2.4215653306212487e-06
8,32,2.418717376137425e-06
46,46,2.404162945176991e-06
57,73,2.3929798606270784e-06
81,23,2.3822681898622e-06
45,20,2.3813046967043647e-06
69,68,2.3771927871796003e-06
53,36,2.3738023396577695e-06
15,57,2.366078157563181e-06
64,39,2.3636484696501495e-06
64,47,2.359273704777451e-06
23,25,2.3545625818854298e-06
64,27,2.3541956336708785e-06
24,22,2.352683916068203e-06
72,53,2.3335173397434985e-06
62,26,2.3171107028556776e-06
26,68,2.304841079208943e-06
51,61,2.2859322961084764e-06
69,71,2.268829073662764e-06
43,60,2.2652396485297494e-06
47,60,2.258602995576976e-06
46,65,2.2538752831082766e-06
51,64,2.250619564459207e-06
60,81,2.244856128092422e-06
58,60,2.2431597523938014e-06
56,23,2.224785207022277e-06
48,21,2.2194579184320454e-06
64,28,2.2161470311827845e-06
40,78,2.214088914295541e-06
39,76,2.212828738106346e-06
54,60,2.2099867435494786e-06
72,46,2.202289628242999e-06
26,71,2.1997754994393016e-06
46,36,2.188915292217108e-06
8,24,2.1840772538847644e-06
64,30,2.1840767456411944e-06
51,29,2.183816371040069e-06
71,39,2.1800315836523807e-06
71,47,2.175996666567207e-06
68,69,2.174636799697734e-06
71,27,2.171313078657031e-06
44,68,2.1673123896144453e-06
29,72,2.1661101791009804e-06
15,78,2.1633558065821318e-06
42,21,2.16079305072275e-06
50,32,2.1526264523463486e-06
64,54,2.145214086304693e-06
20,22,2.1430003744703307e-06
32,72,2.1425450817303086e-06
25,72,2.1367076558326183e-06
60,53,2.1325392433269328e-06
51,57,2.1176490033497054e-06
16,20,2.1083738405885223e-06
69,26,2.091236779293989e-06
30,21,2.0890038629888797e-06
55,23,2.0859678460206435e-06
33,68,2.0697611643890234e-06
57,40,2.0693949416438723e-06
44,71,2.068516019308983e-06
72,65,2.0646213557613883e-06
64,43,2.0638245626615535e-06
71,28,2.0439885981484457e-06
22,68,2.0302257220548653e-06
48,25,2.027921718548782e-06
26,26,2.0275883644203723e-06
66,21,2.0155566162783143e-06
71,30,2.0144096500624113e-06
60,46,2.012613738673275e-06
57,70,2.0066384258871454e-06
72,36,2.0051159405908503e-06
39,61,1.99176331056224e-06
71,54,1.9785659847009387e-06
33,71,1.9754116412558035e-06
42,25,1.9743195491381913e-06
39,64,1.9609948563020324e-06
8,60,1.9608726132496115e-06
63,23,1.9519229314601805e-06
50,24,1.9437998490705796e-06
61,39,1.9404885410305916e-06
22,71,1.9376784117543466e-06
61,47,1.9368969828043246e-06
51,78,1.9362117236303162e-06
61,27,1.932728030052099e-06
40,72,1.9248840920959742e-06
53,32,1.911615181106899e-06
30,25,1.908725670671985e-06
44,26,1.9066032026618485e-06
49,21,1.9039346926908345e-06
71,43,1.903499097894912e-06
39,29,1.9027883425276989e-06
64,77,1.8918171895702497e-06
60,65,1.8868023771599591e-06
15,72,1.8807777550154668e-06
39,57,1.845135832194605e-06
73,21,1.8438377260131153e-06
76,76,1.8431325352367836e-06
64,33,1.8423375976072642e-06
64,50,1.8421575493772034e-06
66,25,1.8416168214638007e-06
36,76,1.837516248782104e-06
60,36,1.8324219657182414e-06
64,58,1.829632810860494e-06
33,26,1.8207865574335786e-06
61,28,1.819394031924584e-06
41,20,1.8110992562106215e-06
11,68,1.8032482949914783e-06
35,20,1.7962203493570624e-06
52,20,1.793107116827222e-06
61,30,1.7930652345589396e-06
57,69,1.7904329538616208e-06
22,26,1.7860068914591836e-06
81,21,1.78344257008125e-06
77,23,1.778918921350075e-06
9,20,1.77846358365026e-06
46,32,1.7627262526679143e-06
61,54,1.761160090420641e-06
50,60,1.7451506730825242e-06
71,77,1.7448538886876296e-06
78,76,1.7396990960312961e-06
18,68,1.7396319861160003e-06
49,25,1.7396277180753673e-06
37,23,1.739253512581357e-06
12,23,1.7379379380702678e-06
68,39,1.7357542136869357e-06
68,47,1.7325415885190313e-06
68,27,1.7288124877522245e-06
53,24,1.7261691160890573e-06
11,71,1.7210476915351559e-06
71,33,1.6992180529825398e-06
71,50,1.6990519915596366e-06
61,43,1.6943415935005694e-06
71,58,1.6875002206876104e-06
39,78,1.687047109475868e-06
73,25,1.6847170378896641e-06
51,72,1.683303286368488e-06
59,20,1.682715120698473e-06
65,76,1.6730467885503726e-06
56,21,1.6655457451749237e-06
18,71,1.6603313155162638e-06
76,61,1.659000399339428e-06
36,61,1.6539451896391004e-06
76,64,1.6333724155152195e-06
64,81,1.6321886532556736e-06
81,25,1.6295339017769076e-06
36,64,1.628395297919318e-06
68,28,1.6274359732074162e-06
72,32,1.6147132420745331e-06
21,22,1.6128646040199948e-06
68,30,1.6038850374495295e-06
46,24,1.5917239241178616e-06
11,26,1.5863329120897464e-06
23,20,1.5852061817756265e-06
76,29,1.58489043520978e-06
36,29,1.5800610490895483e-06
68,54,1.5753460962471616e-06
78,61,1.5659001400436906e-06
55,21,1.5616226049801288e-06
61,77,1.5531284051850276e-06
64,53,1.5505253597425004e-06
53,60,1.5497609984060157e-06
70,23,1.5477544293654922e-06
78,64,1.541710354751689e-06
76,57,1.5368699012646476e-06
36,57,1.5321868405275266e-06
29,68,1.5313263765556195e-06
18,26,1.5303691023386803e-06
56,25,1.5218114125195373e-06
68,43,1.5155773910325229e-06
32,68,1.5146670876985824e-06
61,33,1.5125070596457502e-06
61,50,1.5123592451412874e-06
25,68,1.5105403335128688e-06
65,61,1.5059065136420271e-06
71,81,1.505394249722369e-06
61,58,1.5020767890641043e-06
78,29,1.495949100094902e-06
19,23,1.4923853990100854e-06
65,64,1.4826435006929314e-06
60,32,1.4756433546888096e-06
39,72,1.4666846135579938e-06
64,46,1.4633299954239894e-06
29,71,1.4615212628665752e-06
63,21,1.4612722716518471e-06
72,24,1.4580696770754648e-06
78,57,1.450623396219486e-06
32,71,1.4456213833493417e-06
25,71,1.4416827461774214e-06
65,29,1.4386354763637653e-06
71,53,1.4300748604943495e-06
57,39,1.4290899263827506e-06
46,60,1.4290556092305677e-06
55,25,1.4268566979873962e-06
57,47,1.4264448916027723e-06
57,27,1.4233746295240243e-06
27,22,1.4155534098680958e-06
43,76,1.4096496525551932e-06
47,76,1.4055196897342267e-06
76,78,1.4051929832640792e-06
36,78,1.4009111607867266e-06
62,23,1.3962746688337596e-06
58,76,1.3959094207273177e-06
65,57,1.3950463157551622e-06
68,77,1.3892631245660535e-06
54,76,1.3752659888405587e-06
7,19,1.374404062875652e-06
64,65,1.3718551458142832e-06
31,22,1.3671959154006368e-06
48,20,1.3652956473241888e-06
40,68,1.3607921750602086e-06
68,33,1.3529275986432946e-06
68,50,1.3527953795430318e-06
71,46,1.349653152019838e-06
29,26,1.3471208801518903e-06
17,17,1.3462187099844767e-06
68,58,1.3435977903351396e-06
61,81,1.339980720107496e-06
57,28,1.3399088055234898e-06
63,25,1.3351664619482296e-06
60,24,1.332490979565741e-06
32,26,1.332465561591862e-06
64,36,1.3323162687326726e-06
77,21,1.331755906643852e-06
15,68,1.329611306240015e-06
42,20,1.3292080568052686e-06
25,26,1.3288352207213982e-06
78,78,1.326335961195533e-06
6,17,1.324223443907479e-06
57,30,1.3205187301412193e-06
72,60,1.3090603333291406e-06
37,21,1.3020611061764462e-06
12,21,1.3010762247944194e-06
40,71,1.2987608184914675e-06
3,19,1.2982091146240648e-06
57,54,1.297021904922341e-06
30,20,1.2850470638330594e-06
65,78,1.275520649219869e-06
61,53,1.2729374658673316e-06
15,71,1.2690013214482118e-06
43,61,1.2688232082112938e-06
71,65,1.2652844043741581e-06
47,61,1.2651058358366804e-06
69,23,1.260164625653435e-06
58,61,1.2564556493658669e-06
10,19,1.2506685668050454e-06
43,64,1.2492226218167594e-06
57,43,1.247812832657582e-06
47,64,1.245562674840671e-06
66,20,1.239866118788279e-06
54,61,1.2378745321162222e-06
58,64,1.2370461151242808e-06
71,36,1.2288170523432453e-06
26,23,1.2218105369644802e-06
76,72,1.221646340553812e-06
8,76,1.220243253187967e-06
54,64,1.218752036125199e-06
36,72,1.2179238107499636e-06
77,25,1.2168271830973128e-06
43,29,1.2121430274923228e-06
47,29,1.20859171555594e-06
61,46,1.2013525379630133e-06
58,29,1.2003279455135506e-06
68,81,1.1986039247366899e-06
40,26,1.1971004879405152e-06
60,60,1.1963153155801638e-06
51,68,1.1900072060178687e-06
37,25,1.1896950035251196e-06
12,25,1.1887951160669165e-06
54,29,1.182576873834364e-06
43,57,1.175416352824527e-06
47,57,1.1719726419510333e-06
49,20,1.1712020881912938e-06
15,26,1.1696704115753189e-06
58,57,1.1639592555572667e-06
70,21,1.1586987347221808e-06
78,72,1.1530896415207466e-06
44,23,1.1489057264778735e-06
54,57,1.1467460229117419e-06
57,77,1.1438151327861095e-06
68,53,1.138634175580199e-06
51,71,1.1357610377426876e-06
73,20,1.1342335445027331e-06
61,65,1.1262542736739904e-06
19,21,1.117247698176348e-06
